,Product,Quantity,Value,date,year,month,day,price
1676,Strip - Cold Rolled,16641,36661,2016-07-15,2016,7,15,2.2030527011597862
1677,Total Selected Commodities,2771997,2045577,2016-08-15,2016,8,15,0.7379434393327265
1678,Ingots And Steel For Castings,1961,3488,2016-08-15,2016,8,15,1.7786843447220806
1679,"Blooms, Billets And Slabs",617040,284116,2016-08-15,2016,8,15,0.4604498897964476
1680,Wire Rods,142352,76908,2016-08-15,2016,8,15,0.5402663819264921
1681,Structural Shapes Heavy,62725,41455,2016-08-15,2016,8,15,0.6609007572738143
1682,Steel Piling,5203,4883,2016-08-15,2016,8,15,0.9384970209494522
1683,Plates Cut Lengths,101355,78258,2016-08-15,2016,8,15,0.7721178037590647
1684,Plates In Coils,96671,58432,2016-08-15,2016,8,15,0.6044418698472137
1685,Rails Standard,47093,33395,2016-08-15,2016,8,15,0.7091287452487631
1686,Rails All Other,466,490,2016-08-15,2016,8,15,1.0515021459227467
1687,Railroad Accessories,801,885,2016-08-15,2016,8,15,1.104868913857678
1688,Bars - Hot Rolled,99367,86500,2016-08-15,2016,8,15,0.8705103303913774
1689,Bars - Light Shaped,12551,8486,2016-08-15,2016,8,15,0.6761214245876822
1690,Bars - Reinforcing,202629,94570,2016-08-15,2016,8,15,0.4667150309185753
1691,Bars - Cold Finished,26304,52443,2016-08-15,2016,8,15,1.9937271897810218
1692,Tool Steel,12991,29991,2016-08-15,2016,8,15,2.3085982603340773
1693,Standard Pipe,60210,51408,2016-08-15,2016,8,15,0.8538116591928251
1694,Oil Country Goods,76822,82448,2016-08-15,2016,8,15,1.0732342297779283
1695,Line Pipe > 16 Inches In Diameter,52802,42903,2016-08-15,2016,8,15,0.8125260406802772
1696,Line Pipe <= 16 Inches In Diameter,26597,25108,2016-08-15,2016,8,15,0.9440162424333571
1697,Line Pipe - Not Specified,32720,21304,2016-08-15,2016,8,15,0.6511002444987775
1698,Mechanical Tubing,41657,58221,2016-08-15,2016,8,15,1.397628249753943
1699,Pressure Tubing,4039,6444,2016-08-15,2016,8,15,1.595444416934885
1700,Stainless Pipe & Tubing,10226,51383,2016-08-15,2016,8,15,5.024740856639937
1701,Pipe & Tubing Nonclassified,1332,3992,2016-08-15,2016,8,15,2.996996996996997
1702,Structural Pipe & Tube,35311,37673,2016-08-15,2016,8,15,1.066891336977146
1703,Pipe For Piling,2893,2213,2016-08-15,2016,8,15,0.7649498790183201
1704,Wire Drawn,70767,82021,2016-08-15,2016,8,15,1.159028925911795
1705,Black Plate,5205,3223,2016-08-15,2016,8,15,0.6192122958693563
1706,Tin Plate,78003,66616,2016-08-15,2016,8,15,0.8540184351883902
1707,Tin Free Steel,19343,18199,2016-08-15,2016,8,15,0.9408571576280825
1708,Sheets Hot Rolled,227081,132925,2016-08-15,2016,8,15,0.585363812912573
1709,Sheets Cold Rolled,234076,189495,2016-08-15,2016,8,15,0.8095447632392898
1710,Sheets & Strip Galv Hot Dipped,233150,182391,2016-08-15,2016,8,15,0.7822903710057902
1711,Sheets & Strip Galv Electrolyt,8656,7738,2016-08-15,2016,8,15,0.8939463955637708
1712,Sheets & Strip All Oth Met Coat,86719,67316,2016-08-15,2016,8,15,0.7762543387262307
1713,Sheets & Strip - Electrical,4980,8572,2016-08-15,2016,8,15,1.721285140562249
1714,Strip - Hot Rolled,12192,10414,2016-08-15,2016,8,15,0.8541666666666666
1715,Strip - Cold Rolled,17704,39270,2016-08-15,2016,8,15,2.218142792589245
1716,Total Selected Commodities,2517954,1865703,2016-09-15,2016,9,15,0.7409599222225665
1717,Ingots And Steel For Castings,1649,2846,2016-09-15,2016,9,15,1.7258944815039419
1718,"Blooms, Billets And Slabs",588825,271231,2016-09-15,2016,9,15,0.460630917505201
1719,Wire Rods,119009,65954,2016-09-15,2016,9,15,0.5541933803325799
1720,Structural Shapes Heavy,49029,32309,2016-09-15,2016,9,15,0.6589773399416672
1721,Steel Piling,5447,4899,2016-09-15,2016,9,15,0.8993941619239949
1722,Plates Cut Lengths,92730,72896,2016-09-15,2016,9,15,0.786110212444732
1723,Plates In Coils,96077,58218,2016-09-15,2016,9,15,0.6059514764199548
1724,Rails Standard,18388,12068,2016-09-15,2016,9,15,0.6562975853817707
1725,Rails All Other,33811,15213,2016-09-15,2016,9,15,0.4499423264618024
1726,Railroad Accessories,520,639,2016-09-15,2016,9,15,1.228846153846154
1727,Bars - Hot Rolled,74977,64857,2016-09-15,2016,9,15,0.865025274417488
1728,Bars - Light Shaped,15352,10607,2016-09-15,2016,9,15,0.6909197498697238
1729,Bars - Reinforcing,151750,62556,2016-09-15,2016,9,15,0.4122306425041186
1730,Bars - Cold Finished,20322,38277,2016-09-15,2016,9,15,1.883525243578388
1731,Tool Steel,13234,26962,2016-09-15,2016,9,15,2.0373280943025542
1732,Standard Pipe,58883,53652,2016-09-15,2016,9,15,0.911162814394647
1733,Oil Country Goods,75434,81948,2016-09-15,2016,9,15,1.0863536336400033
1734,Line Pipe > 16 Inches In Diameter,28020,28125,2016-09-15,2016,9,15,1.003747323340471
1735,Line Pipe <= 16 Inches In Diameter,16787,19022,2016-09-15,2016,9,15,1.133138738309406
1736,Line Pipe - Not Specified,15665,11937,2016-09-15,2016,9,15,0.762017235876157
1737,Mechanical Tubing,38508,50867,2016-09-15,2016,9,15,1.320946296873377
1738,Pressure Tubing,3337,8251,2016-09-15,2016,9,15,2.472580161821996
1739,Stainless Pipe & Tubing,9291,46260,2016-09-15,2016,9,15,4.979011947045528
1740,Pipe & Tubing Nonclassified,2950,7987,2016-09-15,2016,9,15,2.707457627118644
1741,Structural Pipe & Tube,37455,38436,2016-09-15,2016,9,15,1.0261914297156587
1742,Pipe For Piling,389,312,2016-09-15,2016,9,15,0.8020565552699229
1743,Wire Drawn,62735,70934,2016-09-15,2016,9,15,1.130692595839643
1744,Black Plate,1623,1163,2016-09-15,2016,9,15,0.7165742452248922
1745,Tin Plate,72698,67216,2016-09-15,2016,9,15,0.9245921483397067
1746,Tin Free Steel,12649,12573,2016-09-15,2016,9,15,0.9939916198909005
1747,Sheets Hot Rolled,217036,120910,2016-09-15,2016,9,15,0.557096518549918
1748,Sheets Cold Rolled,195417,171204,2016-09-15,2016,9,15,0.8760957337386205
1749,Sheets & Strip Galv Hot Dipped,242341,190974,2016-09-15,2016,9,15,0.7880383426659129
1750,Sheets & Strip Galv Electrolyt,18332,14750,2016-09-15,2016,9,15,0.8046039711979053
1751,Sheets & Strip All Oth Met Coat,98884,81337,2016-09-15,2016,9,15,0.8225496541402046
1752,Sheets & Strip - Electrical,3914,6724,2016-09-15,2016,9,15,1.7179356157383752
1753,Strip - Hot Rolled,9405,8517,2016-09-15,2016,9,15,0.9055821371610845
1754,Strip - Cold Rolled,15080,33072,2016-09-15,2016,9,15,2.193103448275862
1755,Total Selected Commodities,2461367,1915578,2016-10-15,2016,10,15,0.7782577730180018
1756,Ingots And Steel For Castings,4698,5289,2016-10-15,2016,10,15,1.1257982120051087
1757,"Blooms, Billets And Slabs",410513,190391,2016-10-15,2016,10,15,0.4637879920976924
1758,Wire Rods,137094,77175,2016-10-15,2016,10,15,0.5629349205654515
1759,Structural Shapes Heavy,82270,47083,2016-10-15,2016,10,15,0.5722985292330133
1760,Steel Piling,10399,9930,2016-10-15,2016,10,15,0.9548995095682277
1761,Plates Cut Lengths,71657,56399,2016-10-15,2016,10,15,0.7870689534867493
1762,Plates In Coils,107702,65543,2016-10-15,2016,10,15,0.6085588011364691
1763,Rails Standard,28765,20904,2016-10-15,2016,10,15,0.7267164957413523
1764,Rails All Other,2581,2007,2016-10-15,2016,10,15,0.7776055792328554
1765,Railroad Accessories,392,399,2016-10-15,2016,10,15,1.0178571428571428
1766,Bars - Hot Rolled,87555,79226,2016-10-15,2016,10,15,0.9048712238021814
1767,Bars - Light Shaped,13349,9350,2016-10-15,2016,10,15,0.7004269982770245
1768,Bars - Reinforcing,106169,42618,2016-10-15,2016,10,15,0.401416609368083
1769,Bars - Cold Finished,22841,43872,2016-10-15,2016,10,15,1.920756534302351
1770,Tool Steel,10594,24734,2016-10-15,2016,10,15,2.334717764772513
1771,Standard Pipe,65717,57737,2016-10-15,2016,10,15,0.8785702329686382
1772,Oil Country Goods,139039,125709,2016-10-15,2016,10,15,0.9041276188695259
1773,Line Pipe > 16 Inches In Diameter,41693,33938,2016-10-15,2016,10,15,0.8139975535461589
1774,Line Pipe <= 16 Inches In Diameter,23601,26440,2016-10-15,2016,10,15,1.1202915130714801
1775,Line Pipe - Not Specified,24840,17357,2016-10-15,2016,10,15,0.6987520128824477
1776,Mechanical Tubing,40051,53335,2016-10-15,2016,10,15,1.3316771116826047
1777,Pressure Tubing,4020,7072,2016-10-15,2016,10,15,1.7592039800995025
1778,Stainless Pipe & Tubing,8947,49407,2016-10-15,2016,10,15,5.5221862076673744
1779,Pipe & Tubing Nonclassified,2150,5854,2016-10-15,2016,10,15,2.7227906976744185
1780,Structural Pipe & Tube,37983,42046,2016-10-15,2016,10,15,1.1069689071426692
1781,Pipe For Piling,2610,1674,2016-10-15,2016,10,15,0.6413793103448275
1782,Wire Drawn,64682,76367,2016-10-15,2016,10,15,1.180653041031508
1783,Black Plate,1196,828,2016-10-15,2016,10,15,0.6923076923076923
1784,Tin Plate,68289,62429,2016-10-15,2016,10,15,0.9141882294366589
1785,Tin Free Steel,16632,16652,2016-10-15,2016,10,15,1.0012025012025012
1786,Sheets Hot Rolled,200879,115110,2016-10-15,2016,10,15,0.5730315264412905
1787,Sheets Cold Rolled,217924,192900,2016-10-15,2016,10,15,0.8851709770378664
1788,Sheets & Strip Galv Hot Dipped,285166,228379,2016-10-15,2016,10,15,0.800863356781664
1789,Sheets & Strip Galv Electrolyt,10285,7905,2016-10-15,2016,10,15,0.768595041322314
1790,Sheets & Strip All Oth Met Coat,74909,64275,2016-10-15,2016,10,15,0.8580410898556916
1791,Sheets & Strip - Electrical,3520,6437,2016-10-15,2016,10,15,1.8286931818181817
1792,Strip - Hot Rolled,13165,10663,2016-10-15,2016,10,15,0.8099506266616028
1793,Strip - Cold Rolled,17491,38144,2016-10-15,2016,10,15,2.1807786861814646
1794,Total Selected Commodities,2545348,1890021,2016-11-15,2016,11,15,0.7425393305748369
1795,Ingots And Steel For Castings,2200,3822,2016-11-15,2016,11,15,1.7372727272727273
1796,"Blooms, Billets And Slabs",607612,255919,2016-11-15,2016,11,15,0.4211881924649283
1797,Wire Rods,94042,54174,2016-11-15,2016,11,15,0.5760617596393101
1798,Structural Shapes Heavy,53490,33830,2016-11-15,2016,11,15,0.6324546644232567
1799,Steel Piling,2382,2177,2016-11-15,2016,11,15,0.9139378673383711
1800,Plates Cut Lengths,63452,50006,2016-11-15,2016,11,15,0.7880917859169135
1801,Plates In Coils,135250,74305,2016-11-15,2016,11,15,0.5493900184842884
1802,Rails Standard,10753,7208,2016-11-15,2016,11,15,0.6703245605877429
1803,Rails All Other,282,286,2016-11-15,2016,11,15,1.0141843971631206
1804,Railroad Accessories,498,481,2016-11-15,2016,11,15,0.9658634538152611
1805,Bars - Hot Rolled,94963,84602,2016-11-15,2016,11,15,0.8908943483251371
1806,Bars - Light Shaped,12576,9194,2016-11-15,2016,11,15,0.7310750636132316
1807,Bars - Reinforcing,125882,51148,2016-11-15,2016,11,15,0.4063170270570852
1808,Bars - Cold Finished,23088,45938,2016-11-15,2016,11,15,1.9896916146916146
1809,Tool Steel,9417,23217,2016-11-15,2016,11,15,2.465434851863651
1810,Standard Pipe,62041,52099,2016-11-15,2016,11,15,0.8397511323157267
1811,Oil Country Goods,97127,89296,2016-11-15,2016,11,15,0.9193736036323576
1812,Line Pipe > 16 Inches In Diameter,48704,43506,2016-11-15,2016,11,15,0.8932736530880421
1813,Line Pipe <= 16 Inches In Diameter,17206,19665,2016-11-15,2016,11,15,1.1429152621178658
1814,Line Pipe - Not Specified,16645,17962,2016-11-15,2016,11,15,1.079122859717633
1815,Mechanical Tubing,42075,55162,2016-11-15,2016,11,15,1.3110398098633393
1816,Pressure Tubing,2849,4386,2016-11-15,2016,11,15,1.5394875394875396
1817,Stainless Pipe & Tubing,11205,53070,2016-11-15,2016,11,15,4.736278447121821
1818,Pipe & Tubing Nonclassified,1968,5009,2016-11-15,2016,11,15,2.5452235772357725
1819,Structural Pipe & Tube,49133,48704,2016-11-15,2016,11,15,0.9912685974803086
1820,Pipe For Piling,1961,1061,2016-11-15,2016,11,15,0.5410504844467109
1821,Wire Drawn,64184,76965,2016-11-15,2016,11,15,1.1991306244546927
1822,Black Plate,4081,2718,2016-11-15,2016,11,15,0.6660132320509679
1823,Tin Plate,68911,61334,2016-11-15,2016,11,15,0.8900465818229311
1824,Tin Free Steel,20976,19165,2016-11-15,2016,11,15,0.9136632341723875
1825,Sheets Hot Rolled,167636,91753,2016-11-15,2016,11,15,0.5473347013767925
1826,Sheets Cold Rolled,267579,221570,2016-11-15,2016,11,15,0.8280545184786549
1827,Sheets & Strip Galv Hot Dipped,242675,198011,2016-11-15,2016,11,15,0.815951375296178
1828,Sheets & Strip Galv Electrolyt,14385,12390,2016-11-15,2016,11,15,0.8613138686131386
1829,Sheets & Strip All Oth Met Coat,71244,61595,2016-11-15,2016,11,15,0.864564033462467
1830,Sheets & Strip - Electrical,6296,9971,2016-11-15,2016,11,15,1.5837039390088945
1831,Strip - Hot Rolled,12865,10833,2016-11-15,2016,11,15,0.8420520792848815
1832,Strip - Cold Rolled,17713,37486,2016-11-15,2016,11,15,2.11629876361994
1833,Total Selected Commodities,2447814,1912078,2016-12-15,2016,12,15,0.7811369654720498
1834,Ingots And Steel For Castings,1985,3594,2016-12-15,2016,12,15,1.8105793450881613
1835,"Blooms, Billets And Slabs",488763,217453,2016-12-15,2016,12,15,0.44490479025621826
1836,Wire Rods,92816,56451,2016-12-15,2016,12,15,0.6082033270125841
1837,Structural Shapes Heavy,52474,33270,2016-12-15,2016,12,15,0.634028280672333
1838,Steel Piling,10490,9330,2016-12-15,2016,12,15,0.8894184938036225
1839,Plates Cut Lengths,43030,42296,2016-12-15,2016,12,15,0.9829421333953056
1840,Plates In Coils,111056,66204,2016-12-15,2016,12,15,0.5961316813139317
1841,Rails Standard,13707,9303,2016-12-15,2016,12,15,0.6787043116655723
1842,Rails All Other,994,867,2016-12-15,2016,12,15,0.8722334004024145
1843,Railroad Accessories,581,707,2016-12-15,2016,12,15,1.216867469879518
1844,Bars - Hot Rolled,105070,90869,2016-12-15,2016,12,15,0.8648424859617397
1845,Bars - Light Shaped,13011,9560,2016-12-15,2016,12,15,0.7347628929367458
1846,Bars - Reinforcing,129159,49547,2016-12-15,2016,12,15,0.3836124466742542
1847,Bars - Cold Finished,20914,44558,2016-12-15,2016,12,15,2.130534570144401
1848,Tool Steel,9978,23022,2016-12-15,2016,12,15,2.307276007215875
1849,Standard Pipe,58300,49458,2016-12-15,2016,12,15,0.8483361921097771
1850,Oil Country Goods,150974,139864,2016-12-15,2016,12,15,0.9264111701352551
1851,Line Pipe > 16 Inches In Diameter,54352,50065,2016-12-15,2016,12,15,0.9211252575802178
1852,Line Pipe <= 16 Inches In Diameter,30182,27717,2016-12-15,2016,12,15,0.9183288052481612
1853,Line Pipe - Not Specified,30434,23351,2016-12-15,2016,12,15,0.7672668725767234
1854,Mechanical Tubing,38058,47675,2016-12-15,2016,12,15,1.2526932576593621
1855,Pressure Tubing,3514,6476,2016-12-15,2016,12,15,1.8429140580535004
1856,Stainless Pipe & Tubing,9711,50828,2016-12-15,2016,12,15,5.234064462980125
1857,Pipe & Tubing Nonclassified,1164,3744,2016-12-15,2016,12,15,3.216494845360825
1858,Structural Pipe & Tube,46438,43347,2016-12-15,2016,12,15,0.9334381325638486
1859,Pipe For Piling,307,368,2016-12-15,2016,12,15,1.1986970684039089
1860,Wire Drawn,62741,78563,2016-12-15,2016,12,15,1.2521795954798298
1861,Black Plate,7162,4493,2016-12-15,2016,12,15,0.6273387321977102
1862,Tin Plate,85490,75354,2016-12-15,2016,12,15,0.8814364253129021
1863,Tin Free Steel,14437,13178,2016-12-15,2016,12,15,0.9127935166585855
1864,Sheets Hot Rolled,147882,82263,2016-12-15,2016,12,15,0.5562745973140747
1865,Sheets Cold Rolled,202061,186196,2016-12-15,2016,12,15,0.9214841062847358
1866,Sheets & Strip Galv Hot Dipped,278069,230239,2016-12-15,2016,12,15,0.8279923328382524
1867,Sheets & Strip Galv Electrolyt,12437,10885,2016-12-15,2016,12,15,0.8752110637613573
1868,Sheets & Strip All Oth Met Coat,90260,77703,2016-12-15,2016,12,15,0.8608796809217815
1869,Sheets & Strip - Electrical,6494,9695,2016-12-15,2016,12,15,1.492916538343086
1870,Strip - Hot Rolled,6652,6320,2016-12-15,2016,12,15,0.9500901984365604
1871,Strip - Cold Rolled,16665,37262,2016-12-15,2016,12,15,2.235943594359436
1872,Total Selected Commodities,2553033,1997199,2017-01-15,2017,1,15,0.7822848353311532
1873,Ingots And Steel For Castings,3927,6508,2017-01-15,2017,1,15,1.6572447160682455
1874,"Blooms, Billets And Slabs",435683,199379,2017-01-15,2017,1,15,0.45762400644505297
1875,Wire Rods,97582,58621,2017-01-15,2017,1,15,0.6007357914369453
1876,Structural Shapes Heavy,58369,38168,2017-01-15,2017,1,15,0.6539087529339204
1877,Steel Piling,11205,10461,2017-01-15,2017,1,15,0.9336010709504685
1878,Plates Cut Lengths,56677,48518,2017-01-15,2017,1,15,0.8560438978774458
1879,Plates In Coils,96122,57930,2017-01-15,2017,1,15,0.6026716048355215
1880,Rails Standard,38134,25592,2017-01-15,2017,1,15,0.6711071484764253
1881,Rails All Other,1779,1262,2017-01-15,2017,1,15,0.7093872962338392
1882,Railroad Accessories,463,682,2017-01-15,2017,1,15,1.4730021598272138
1883,Bars - Hot Rolled,95178,83157,2017-01-15,2017,1,15,0.8736998045766879
1884,Bars - Light Shaped,13720,9703,2017-01-15,2017,1,15,0.7072157434402332
1885,Bars - Reinforcing,199112,80552,2017-01-15,2017,1,15,0.404556229659689
1886,Bars - Cold Finished,24648,50946,2017-01-15,2017,1,15,2.0669425511197663
1887,Tool Steel,11947,24989,2017-01-15,2017,1,15,2.0916548087385953
1888,Standard Pipe,84973,66910,2017-01-15,2017,1,15,0.7874265943299636
1889,Oil Country Goods,169268,156162,2017-01-15,2017,1,15,0.922572488597963
1890,Line Pipe > 16 Inches In Diameter,35559,34050,2017-01-15,2017,1,15,0.9575634860372901
1891,Line Pipe <= 16 Inches In Diameter,18847,22080,2017-01-15,2017,1,15,1.1715392370138484
1892,Line Pipe - Not Specified,33874,23093,2017-01-15,2017,1,15,0.6817323020605774
1893,Mechanical Tubing,43190,56132,2017-01-15,2017,1,15,1.2996526973836535
1894,Pressure Tubing,4201,7967,2017-01-15,2017,1,15,1.8964532254225184
1895,Stainless Pipe & Tubing,11486,62165,2017-01-15,2017,1,15,5.412240989030123
1896,Pipe & Tubing Nonclassified,1491,4015,2017-01-15,2017,1,15,2.692823608316566
1897,Structural Pipe & Tube,47564,48983,2017-01-15,2017,1,15,1.0298334875115633
1898,Pipe For Piling,1415,1739,2017-01-15,2017,1,15,1.2289752650176677
1899,Wire Drawn,65662,80629,2017-01-15,2017,1,15,1.2279400566537724
1900,Black Plate,4626,2872,2017-01-15,2017,1,15,0.6208387375702551
1901,Tin Plate,57312,51500,2017-01-15,2017,1,15,0.8985901730876605
1902,Tin Free Steel,15975,15362,2017-01-15,2017,1,15,0.9616275430359937
1903,Sheets Hot Rolled,144777,79838,2017-01-15,2017,1,15,0.5514549963046617
1904,Sheets Cold Rolled,231876,200937,2017-01-15,2017,1,15,0.8665709258396729
1905,Sheets & Strip Galv Hot Dipped,282301,230768,2017-01-15,2017,1,15,0.8174537107555411
1906,Sheets & Strip Galv Electrolyt,10360,9657,2017-01-15,2017,1,15,0.9321428571428572
1907,Sheets & Strip All Oth Met Coat,107894,89818,2017-01-15,2017,1,15,0.8324651973232988
1908,Sheets & Strip - Electrical,6909,12832,2017-01-15,2017,1,15,1.8572875958894195
1909,Strip - Hot Rolled,12625,9511,2017-01-15,2017,1,15,0.7533465346534653
1910,Strip - Cold Rolled,16299,33714,2017-01-15,2017,1,15,2.0684704583103257
1911,Total Selected Commodities,2469257,1953868,2017-02-15,2017,2,15,0.7912777001340889
1912,Ingots And Steel For Castings,2283,3861,2017-02-15,2017,2,15,1.6911957950065704
1913,"Blooms, Billets And Slabs",579578,281445,2017-02-15,2017,2,15,0.48560331827640113
1914,Wire Rods,124274,67823,2017-02-15,2017,2,15,0.5457537377086116
1915,Structural Shapes Heavy,39084,29536,2017-02-15,2017,2,15,0.7557056596049534
1916,Steel Piling,3486,2726,2017-02-15,2017,2,15,0.7819850831899025
1917,Plates Cut Lengths,44432,40957,2017-02-15,2017,2,15,0.9217906013683832
1918,Plates In Coils,64201,45915,2017-02-15,2017,2,15,0.7151757760782542
1919,Rails Standard,1763,1634,2017-02-15,2017,2,15,0.926829268292683
1920,Rails All Other,555,484,2017-02-15,2017,2,15,0.872072072072072
1921,Railroad Accessories,101,94,2017-02-15,2017,2,15,0.9306930693069307
1922,Bars - Hot Rolled,77944,70837,2017-02-15,2017,2,15,0.9088191522118444
1923,Bars - Light Shaped,12521,9425,2017-02-15,2017,2,15,0.7527354045204058
1924,Bars - Reinforcing,148454,71415,2017-02-15,2017,2,15,0.4810581055411104
1925,Bars - Cold Finished,21025,45246,2017-02-15,2017,2,15,2.1520095124851366
1926,Tool Steel,10819,22582,2017-02-15,2017,2,15,2.087253905166836
