,Country_Area,Quantity,Value,year,month,day,date,price
2561,Australia,17458.0,13095.0,2017,5,15,2017-05-15,0.7500859204949021
2562,China,73595.0,88944.0,2017,5,15,2017-05-15,1.2085603641551736
2563,Hong Kong,121.0,190.0,2017,5,15,2017-05-15,1.5702479338842976
2564,Indonesia,1799.0,2934.0,2017,5,15,2017-05-15,1.630906058921623
2565,Japan,126102.0,130937.0,2017,5,15,2017-05-15,1.0383419771296252
2566,Korea,298685.0,242277.0,2017,5,15,2017-05-15,0.8111455212012656
2567,Singapore,59.0,290.0,2017,5,15,2017-05-15,4.915254237288136
2568,Taiwan,65441.0,87919.0,2017,5,15,2017-05-15,1.343484971195428
2569,Other Pacific Rim,26174.0,17971.0,2017,5,15,2017-05-15,0.6865973867196454
2570,South/Central America,554632.0,297975.0,2017,5,15,2017-05-15,0.5372481212768105
2571,Argentina,23119.0,23433.0,2017,5,15,2017-05-15,1.0135819023314157
2572,Brazil,514045.0,260516.0,2017,5,15,2017-05-15,0.5067960976179128
2573,Chile,1067.0,1054.0,2017,5,15,2017-05-15,0.9878163074039362
2574,Colombia,2534.0,2757.0,2017,5,15,2017-05-15,1.0880031570639306
2575,Venezuela,,,2017,5,15,2017-05-15,
2576,Other S/C A,13867.0,10215.0,2017,5,15,2017-05-15,0.7366409461311026
2577,Other Countries,331948.0,255984.0,2017,5,15,2017-05-15,0.7711569281935725
2578,India,134767.0,108698.0,2017,5,15,2017-05-15,0.8065624373919431
2579,South Africa,46530.0,33855.0,2017,5,15,2017-05-15,0.7275950999355255
2580,Thailand,50551.0,41354.0,2017,5,15,2017-05-15,0.8180649245316611
2581,Other,100100.0,72077.0,2017,5,15,2017-05-15,0.7200499500499501
2582,Total Census Basis,3559005.0,2897719.0,2017,6,15,2017-06-15,0.8141935737657013
2583,North America,759373.0,660824.0,2017,6,15,2017-06-15,0.8702231972956637
2584,Canada,469967.0,434110.0,2017,6,15,2017-06-15,0.9237031536256801
2585,Mexico,289406.0,226715.0,2017,6,15,2017-06-15,0.7833804413177335
2586,Europe,1116061.0,941793.0,2017,6,15,2017-06-15,0.8438544129756348
2587,European Union,512001.0,594763.0,2017,6,15,2017-06-15,1.1616442155386415
2588,Austria,19806.0,30679.0,2017,6,15,2017-06-15,1.5489750580632131
2589,Belgium,10896.0,15741.0,2017,6,15,2017-06-15,1.44465859030837
2590,Czech Republic,26621.0,31641.0,2017,6,15,2017-06-15,1.1885729311445852
2591,Finland,4320.0,6876.0,2017,6,15,2017-06-15,1.5916666666666666
2592,France,24137.0,41280.0,2017,6,15,2017-06-15,1.710237394870945
2593,Germany,110971.0,146769.0,2017,6,15,2017-06-15,1.3225887844572006
2594,Italy,70500.0,91070.0,2017,6,15,2017-06-15,1.29177304964539
2595,Netherlands,55357.0,45940.0,2017,6,15,2017-06-15,0.8298860126090648
2596,Poland,298.0,401.0,2017,6,15,2017-06-15,1.3456375838926173
2597,Spain,44123.0,38795.0,2017,6,15,2017-06-15,0.879246651406296
2598,Sweden,36785.0,48484.0,2017,6,15,2017-06-15,1.3180372434416203
2599,United Kingdom,25152.0,33814.0,2017,6,15,2017-06-15,1.3443861323155217
2600,Other EU,83035.0,63274.0,2017,6,15,2017-06-15,0.7620160173420847
2601,Norway,1263.0,2009.0,2017,6,15,2017-06-15,1.5906571654790183
2602,Russia,248958.0,130891.0,2017,6,15,2017-06-15,0.5257553482916797
2603,Switzerland,1150.0,4607.0,2017,6,15,2017-06-15,4.006086956521739
2604,Turkey,298194.0,173071.0,2017,6,15,2017-06-15,0.5803973252312253
2605,Ukraine,20838.0,17185.0,2017,6,15,2017-06-15,0.8246952682599098
2606,Other Europe,33657.0,19268.0,2017,6,15,2017-06-15,0.5724812074754138
2607,Euro Area,416508.0,469370.0,2017,6,15,2017-06-15,1.1269171300431204
2608,Pacific Rim Countries,811604.0,738917.0,2017,6,15,2017-06-15,0.9104403132562185
2609,Australia,31149.0,21050.0,2017,6,15,2017-06-15,0.6757841343221291
2610,China,75099.0,96819.0,2017,6,15,2017-06-15,1.2892182319338472
2611,Hong Kong,12.0,82.0,2017,6,15,2017-06-15,6.833333333333333
2612,Indonesia,1990.0,4127.0,2017,6,15,2017-06-15,2.073869346733668
2613,Japan,164119.0,148773.0,2017,6,15,2017-06-15,0.9064946776424424
2614,Korea,352166.0,284708.0,2017,6,15,2017-06-15,0.8084482885911758
2615,Singapore,6.0,57.0,2017,6,15,2017-06-15,9.5
2616,Taiwan,152407.0,154700.0,2017,6,15,2017-06-15,1.0150452407041672
2617,Other Pacific Rim,34656.0,28601.0,2017,6,15,2017-06-15,0.8252827793167128
2618,South/Central America,638178.0,345988.0,2017,6,15,2017-06-15,0.5421496823770171
2619,Argentina,14406.0,13781.0,2017,6,15,2017-06-15,0.9566152991808968
2620,Brazil,597641.0,316749.0,2017,6,15,2017-06-15,0.529998778530924
2621,Chile,746.0,736.0,2017,6,15,2017-06-15,0.9865951742627346
2622,Colombia,1022.0,896.0,2017,6,15,2017-06-15,0.8767123287671232
2623,Venezuela,,,2017,6,15,2017-06-15,
2624,Other S/C A,24363.0,13826.0,2017,6,15,2017-06-15,0.5674998973853794
2625,Other Countries,233789.0,210196.0,2017,6,15,2017-06-15,0.8990842169648701
2626,India,47032.0,51617.0,2017,6,15,2017-06-15,1.097486817485967
2627,South Africa,30521.0,25433.0,2017,6,15,2017-06-15,0.8332951082860981
2628,Thailand,37902.0,45172.0,2017,6,15,2017-06-15,1.1918104585509999
2629,Other,118333.0,87974.0,2017,6,15,2017-06-15,0.743444347730557
2630,Total Census Basis,3159315.0,2689047.0,2017,7,15,2017-07-15,0.8511487458515533
2631,North America,717118.0,622417.0,2017,7,15,2017-07-15,0.8679422354480015
2632,Canada,422206.0,392464.0,2017,7,15,2017-07-15,0.9295557145090312
2633,Mexico,294912.0,229953.0,2017,7,15,2017-07-15,0.7797342936197916
2634,Europe,1145539.0,962281.0,2017,7,15,2017-07-15,0.840024652150647
2635,European Union,553416.0,613927.0,2017,7,15,2017-07-15,1.1093408936496234
2636,Austria,27076.0,44073.0,2017,7,15,2017-07-15,1.6277515142561678
2637,Belgium,9888.0,12632.0,2017,7,15,2017-07-15,1.2775080906148868
2638,Czech Republic,12148.0,11665.0,2017,7,15,2017-07-15,0.9602403687849852
2639,Finland,6181.0,7916.0,2017,7,15,2017-07-15,1.2806989160330045
2640,France,39969.0,55673.0,2017,7,15,2017-07-15,1.392904500988266
2641,Germany,147928.0,172592.0,2017,7,15,2017-07-15,1.1667297604239901
2642,Italy,58965.0,71623.0,2017,7,15,2017-07-15,1.2146697193250233
2643,Netherlands,45843.0,37812.0,2017,7,15,2017-07-15,0.8248151298998757
2644,Poland,978.0,1255.0,2017,7,15,2017-07-15,1.2832310838445808
2645,Spain,42941.0,33484.0,2017,7,15,2017-07-15,0.7797675880859785
2646,Sweden,16407.0,34004.0,2017,7,15,2017-07-15,2.0725300176753825
2647,United Kingdom,55084.0,55688.0,2017,7,15,2017-07-15,1.0109650715271221
2648,Other EU,90006.0,75510.0,2017,7,15,2017-07-15,0.8389440703953069
2649,Norway,789.0,1293.0,2017,7,15,2017-07-15,1.638783269961977
2650,Russia,308755.0,157070.0,2017,7,15,2017-07-15,0.5087205065505012
2651,Switzerland,1254.0,4868.0,2017,7,15,2017-07-15,3.881977671451356
2652,Turkey,229065.0,151937.0,2017,7,15,2017-07-15,0.6632920786676271
2653,Ukraine,43475.0,26522.0,2017,7,15,2017-07-15,0.6100517538815411
2654,Other Europe,8785.0,6664.0,2017,7,15,2017-07-15,0.7585657370517929
2655,Euro Area,455599.0,494083.0,2017,7,15,2017-07-15,1.08446901771075
2656,Pacific Rim Countries,675033.0,646187.0,2017,7,15,2017-07-15,0.9572672743406618
2657,Australia,29355.0,20231.0,2017,7,15,2017-07-15,0.6891841253619485
2658,China,79793.0,97714.0,2017,7,15,2017-07-15,1.224593636033236
2659,Hong Kong,53.0,109.0,2017,7,15,2017-07-15,2.056603773584906
2660,Indonesia,2320.0,4746.0,2017,7,15,2017-07-15,2.045689655172414
2661,Japan,125985.0,127672.0,2017,7,15,2017-07-15,1.0133904829940072
2662,Korea,306898.0,256472.0,2017,7,15,2017-07-15,0.8356913371869481
2663,Singapore,20.0,69.0,2017,7,15,2017-07-15,3.45
2664,Taiwan,108722.0,120826.0,2017,7,15,2017-07-15,1.1113298136531704
2665,Other Pacific Rim,21887.0,18347.0,2017,7,15,2017-07-15,0.83826015442957
2666,South/Central America,294725.0,183894.0,2017,7,15,2017-07-15,0.6239511408940538
2667,Argentina,24269.0,23381.0,2017,7,15,2017-07-15,0.9634101116650872
2668,Brazil,256751.0,149135.0,2017,7,15,2017-07-15,0.5808546023189783
2669,Chile,439.0,433.0,2017,7,15,2017-07-15,0.9863325740318907
2670,Colombia,1194.0,1070.0,2017,7,15,2017-07-15,0.8961474036850922
2671,Venezuela,,,2017,7,15,2017-07-15,
2672,Other S/C A,12072.0,9875.0,2017,7,15,2017-07-15,0.8180086149768059
2673,Other Countries,326900.0,274269.0,2017,7,15,2017-07-15,0.8389996940960538
2674,India,93712.0,82940.0,2017,7,15,2017-07-15,0.88505207444084
2675,South Africa,49615.0,43399.0,2017,7,15,2017-07-15,0.8747153078706037
2676,Thailand,33336.0,31696.0,2017,7,15,2017-07-15,0.9508039356851452
2677,Other,150237.0,116235.0,2017,7,15,2017-07-15,0.7736775894087342
2678,Total Census Basis,3061225.0,2543415.0,2017,8,15,2017-08-15,0.8308487615252064
2679,North America,729730.0,633933.0,2017,8,15,2017-08-15,0.8687226782508599
2680,Canada,476395.0,435726.0,2017,8,15,2017-08-15,0.9146317656566505
2681,Mexico,253335.0,198207.0,2017,8,15,2017-08-15,0.7823909053229913
2682,Europe,835289.0,736084.0,2017,8,15,2017-08-15,0.8812327230455567
2683,European Union,385133.0,482058.0,2017,8,15,2017-08-15,1.251666307483389
2684,Austria,16100.0,26756.0,2017,8,15,2017-08-15,1.6618633540372671
2685,Belgium,8453.0,11744.0,2017,8,15,2017-08-15,1.3893292322252455
2686,Czech Republic,11047.0,8854.0,2017,8,15,2017-08-15,0.8014845659455055
2687,Finland,2942.0,6137.0,2017,8,15,2017-08-15,2.0859959211420804
2688,France,22191.0,35848.0,2017,8,15,2017-08-15,1.6154296786985716
2689,Germany,93973.0,131441.0,2017,8,15,2017-08-15,1.398710267842891
2690,Italy,41053.0,60801.0,2017,8,15,2017-08-15,1.4810367086449223
2691,Netherlands,59608.0,48638.0,2017,8,15,2017-08-15,0.8159643000939472
2692,Poland,583.0,853.0,2017,8,15,2017-08-15,1.463121783876501
2693,Spain,38636.0,41557.0,2017,8,15,2017-08-15,1.0756030644994306
2694,Sweden,20631.0,36087.0,2017,8,15,2017-08-15,1.7491638795986622
2695,United Kingdom,28285.0,35794.0,2017,8,15,2017-08-15,1.2654764009192152
2696,Other EU,41630.0,37548.0,2017,8,15,2017-08-15,0.9019457122267596
2697,Norway,1041.0,1689.0,2017,8,15,2017-08-15,1.622478386167147
2698,Russia,341918.0,169193.0,2017,8,15,2017-08-15,0.4948350189226657
2699,Switzerland,1150.0,3948.0,2017,8,15,2017-08-15,3.4330434782608696
2700,Turkey,93677.0,66917.0,2017,8,15,2017-08-15,0.7143375641833107
2701,Ukraine,9479.0,9345.0,2017,8,15,2017-08-15,0.985863487709674
2702,Other Europe,2892.0,2935.0,2017,8,15,2017-08-15,1.0148686030428768
2703,Euro Area,320469.0,394512.0,2017,8,15,2017-08-15,1.2310457485747452
2704,Pacific Rim Countries,698748.0,670231.0,2017,8,15,2017-08-15,0.9591884341708312
2705,Australia,26113.0,18968.0,2017,8,15,2017-08-15,0.7263814958066863
2706,China,62140.0,82399.0,2017,8,15,2017-08-15,1.3260218860637272
2707,Hong Kong,22.0,65.0,2017,8,15,2017-08-15,2.9545454545454546
2708,Indonesia,5055.0,6373.0,2017,8,15,2017-08-15,1.2607319485657764
2709,Japan,152138.0,145713.0,2017,8,15,2017-08-15,0.9577686048193088
2710,Korea,327462.0,279162.0,2017,8,15,2017-08-15,0.8525019696941936
2711,Singapore,19.0,62.0,2017,8,15,2017-08-15,3.263157894736842
2712,Taiwan,109814.0,123029.0,2017,8,15,2017-08-15,1.1203398473782942
2713,Other Pacific Rim,15985.0,14459.0,2017,8,15,2017-08-15,0.9045355020331561
2714,South/Central America,559347.0,300494.0,2017,8,15,2017-08-15,0.5372228688095225
2715,Argentina,22117.0,24181.0,2017,8,15,2017-08-15,1.0933218790975268
2716,Brazil,525080.0,266063.0,2017,8,15,2017-08-15,0.5067094537975165
2717,Chile,369.0,361.0,2017,8,15,2017-08-15,0.978319783197832
2718,Colombia,6556.0,5828.0,2017,8,15,2017-08-15,0.8889566809029896
2719,Venezuela,,,2017,8,15,2017-08-15,
2720,Other S/C A,5225.0,4060.0,2017,8,15,2017-08-15,0.7770334928229665
2721,Other Countries,238110.0,202674.0,2017,8,15,2017-08-15,0.8511780269623284
2722,India,50409.0,55322.0,2017,8,15,2017-08-15,1.0974627546668254
2723,South Africa,16696.0,14258.0,2017,8,15,2017-08-15,0.8539770004791567
2724,Thailand,43053.0,34013.0,2017,8,15,2017-08-15,0.7900262467191601
2725,Other,127951.0,99080.0,2017,8,15,2017-08-15,0.7743589342795288
2726,Total Census Basis,2799753.0,2453454.0,2017,9,15,2017-09-15,0.876310874566435
2727,North America,729999.0,639544.0,2017,9,15,2017-09-15,0.8760888713546183
2728,Canada,435284.0,414721.0,2017,9,15,2017-09-15,0.9527595776550482
2729,Mexico,294716.0,224823.0,2017,9,15,2017-09-15,0.7628462655573501
2730,Europe,804507.0,750333.0,2017,9,15,2017-09-15,0.9326618662112325
2731,European Union,455216.0,536615.0,2017,9,15,2017-09-15,1.1788140135671856
2732,Austria,25836.0,41803.0,2017,9,15,2017-09-15,1.618013624400062
2733,Belgium,10564.0,13255.0,2017,9,15,2017-09-15,1.2547330556607346
2734,Czech Republic,6363.0,10700.0,2017,9,15,2017-09-15,1.6815967311016815
2735,Finland,7416.0,10569.0,2017,9,15,2017-09-15,1.4251618122977345
2736,France,15850.0,23859.0,2017,9,15,2017-09-15,1.5052996845425868
2737,Germany,145359.0,186514.0,2017,9,15,2017-09-15,1.2831266037878633
2738,Italy,61990.0,65914.0,2017,9,15,2017-09-15,1.0633005323439264
2739,Netherlands,61143.0,51114.0,2017,9,15,2017-09-15,0.8359746823021441
2740,Poland,639.0,836.0,2017,9,15,2017-09-15,1.3082942097026604
2741,Spain,45211.0,32117.0,2017,9,15,2017-09-15,0.7103802172037779
2742,Sweden,19336.0,29237.0,2017,9,15,2017-09-15,1.5120500620604054
2743,United Kingdom,22850.0,33422.0,2017,9,15,2017-09-15,1.4626695842450765
2744,Other EU,32660.0,37275.0,2017,9,15,2017-09-15,1.141304347826087
2745,Norway,387.0,646.0,2017,9,15,2017-09-15,1.669250645994832
2746,Russia,233415.0,123147.0,2017,9,15,2017-09-15,0.5275882012724118
2747,Switzerland,1085.0,3641.0,2017,9,15,2017-09-15,3.3557603686635944
2748,Turkey,106035.0,76657.0,2017,9,15,2017-09-15,0.7229405385014382
2749,Ukraine,7374.0,8704.0,2017,9,15,2017-09-15,1.1803634391103879
2750,Other Europe,994.0,923.0,2017,9,15,2017-09-15,0.9285714285714286
2751,Euro Area,396011.0,447539.0,2017,9,15,2017-09-15,1.130117597743497
2752,Pacific Rim Countries,691501.0,667787.0,2017,9,15,2017-09-15,0.9657064848785468
2753,Australia,22087.0,17841.0,2017,9,15,2017-09-15,0.807760220944447
2754,China,52335.0,75551.0,2017,9,15,2017-09-15,1.4436037068883156
2755,Hong Kong,80.0,182.0,2017,9,15,2017-09-15,2.275
2756,Indonesia,1363.0,2303.0,2017,9,15,2017-09-15,1.6896551724137931
2757,Japan,190316.0,177567.0,2017,9,15,2017-09-15,0.9330114125979949
2758,Korea,295751.0,263607.0,2017,9,15,2017-09-15,0.8913139769603484
2759,Singapore,19.0,81.0,2017,9,15,2017-09-15,4.2631578947368425
2760,Taiwan,108552.0,114015.0,2017,9,15,2017-09-15,1.0503261109882822
2761,Other Pacific Rim,20998.0,16640.0,2017,9,15,2017-09-15,0.7924564244213734
2762,South/Central America,357558.0,203391.0,2017,9,15,2017-09-15,0.5688335878374977
2763,Argentina,13724.0,16354.0,2017,9,15,2017-09-15,1.1916350918099679
2764,Brazil,323646.0,171730.0,2017,9,15,2017-09-15,0.5306106054145578
2765,Chile,22.0,25.0,2017,9,15,2017-09-15,1.1363636363636365
2766,Colombia,10863.0,7213.0,2017,9,15,2017-09-15,0.6639970542207493
2767,Venezuela,,,2017,9,15,2017-09-15,
2768,Other S/C A,9304.0,8069.0,2017,9,15,2017-09-15,0.8672613929492692
2769,Other Countries,216188.0,192398.0,2017,9,15,2017-09-15,0.8899568893740634
2770,India,77723.0,75808.0,2017,9,15,2017-09-15,0.9753612186868752
2771,South Africa,13919.0,11757.0,2017,9,15,2017-09-15,0.8446727494791293
2772,Thailand,26635.0,21404.0,2017,9,15,2017-09-15,0.8036042800825981
2773,Other,97912.0,83429.0,2017,9,15,2017-09-15,0.8520814609036687
2774,Total Census Basis,2856041.0,2564700.0,2017,10,15,2017-10-15,0.8979913103488361
2775,North America,743537.0,665119.0,2017,10,15,2017-10-15,0.8945338295202525
2776,Canada,482878.0,454037.0,2017,10,15,2017-10-15,0.9402726982798968
2777,Mexico,260659.0,211081.0,2017,10,15,2017-10-15,0.8097974748617927
2778,Europe,820708.0,794907.0,2017,10,15,2017-10-15,0.9685625094430662
2779,European Union,435696.0,563048.0,2017,10,15,2017-10-15,1.2922955455179759
2780,Austria,17302.0,30929.0,2017,10,15,2017-10-15,1.7875968096173853
2781,Belgium,13123.0,19375.0,2017,10,15,2017-10-15,1.4764154537834338
2782,Czech Republic,6406.0,12005.0,2017,10,15,2017-10-15,1.8740243521698408
2783,Finland,9876.0,13018.0,2017,10,15,2017-10-15,1.3181449979748887
2784,France,29821.0,46574.0,2017,10,15,2017-10-15,1.5617853190704538
2785,Germany,152799.0,187036.0,2017,10,15,2017-10-15,1.2240656025235768
2786,Italy,41845.0,59467.0,2017,10,15,2017-10-15,1.4211255825068705
2787,Netherlands,44745.0,37036.0,2017,10,15,2017-10-15,0.8277125935858756
2788,Poland,553.0,695.0,2017,10,15,2017-10-15,1.2567811934900543
2789,Spain,20680.0,25491.0,2017,10,15,2017-10-15,1.2326402321083172
2790,Sweden,26892.0,43896.0,2017,10,15,2017-10-15,1.6323070058009816
2791,United Kingdom,26933.0,35705.0,2017,10,15,2017-10-15,1.3256971002116362
2792,Other EU,44721.0,51821.0,2017,10,15,2017-10-15,1.1587621028152322
2793,Norway,1238.0,2043.0,2017,10,15,2017-10-15,1.6502423263327948
2794,Russia,247082.0,129948.0,2017,10,15,2017-10-15,0.5259306626949758
2795,Switzerland,1773.0,4487.0,2017,10,15,2017-10-15,2.5307388606880994
2796,Turkey,101863.0,65947.0,2017,10,15,2017-10-15,0.6474087745304968
2797,Ukraine,20369.0,16942.0,2017,10,15,2017-10-15,0.8317541361873435
2798,Other Europe,12686.0,12492.0,2017,10,15,2017-10-15,0.98470755163172
2799,Euro Area,358825.0,450147.0,2017,10,15,2017-10-15,1.2545028913815928
2800,Pacific Rim Countries,662335.0,657377.0,2017,10,15,2017-10-15,0.9925143620675339
2801,Australia,21412.0,15981.0,2017,10,15,2017-10-15,0.7463571828881002
2802,China,52613.0,75316.0,2017,10,15,2017-10-15,1.4315093227909452
2803,Hong Kong,105.0,166.0,2017,10,15,2017-10-15,1.5809523809523809
2804,Indonesia,2018.0,3442.0,2017,10,15,2017-10-15,1.705649157581764
2805,Japan,101665.0,104749.0,2017,10,15,2017-10-15,1.0303349235233366
2806,Korea,353049.0,313180.0,2017,10,15,2017-10-15,0.8870723327356825
2807,Singapore,21.0,104.0,2017,10,15,2017-10-15,4.9523809523809526
2808,Taiwan,111370.0,127348.0,2017,10,15,2017-10-15,1.1434677202119063
2809,Other Pacific Rim,20081.0,17091.0,2017,10,15,2017-10-15,0.8511030327174941
2810,South/Central America,379542.0,221429.0,2017,10,15,2017-10-15,0.583411058591671
2811,Argentina,20635.0,21591.0,2017,10,15,2017-10-15,1.046329052580567
2812,Brazil,324711.0,176068.0,2017,10,15,2017-10-15,0.5422298597830071
2813,Chile,,,2017,10,15,2017-10-15,
2814,Colombia,1721.0,2433.0,2017,10,15,2017-10-15,1.4137129575828007
2815,Venezuela,,,2017,10,15,2017-10-15,
2816,Other S/C A,32475.0,21336.0,2017,10,15,2017-10-15,0.6569976905311778
2817,Other Countries,249919.0,225869.0,2017,10,15,2017-10-15,0.9037688210980358
2818,India,66821.0,66195.0,2017,10,15,2017-10-15,0.9906316876431062
2819,South Africa,27427.0,22446.0,2017,10,15,2017-10-15,0.8183906369635761
2820,Thailand,33264.0,28993.0,2017,10,15,2017-10-15,0.8716029341029341
2821,Other,122407.0,108235.0,2017,10,15,2017-10-15,0.884222307547771
2822,Total Census Basis,2505479.0,2317380.0,2017,11,15,2017-11-15,0.9249249345135202
2823,North America,735499.0,665618.0,2017,11,15,2017-11-15,0.9049883140561714
2824,Canada,496987.0,454285.0,2017,11,15,2017-11-15,0.9140782354468024
2825,Mexico,238512.0,211333.0,2017,11,15,2017-11-15,0.8860476621721339
2826,Europe,685238.0,747277.0,2017,11,15,2017-11-15,1.0905364267597535
2827,European Union,513604.0,622394.0,2017,11,15,2017-11-15,1.2118168861613228
2828,Austria,33705.0,53408.0,2017,11,15,2017-11-15,1.5845720219551995
2829,Belgium,20135.0,21509.0,2017,11,15,2017-11-15,1.0682393841569406
2830,Czech Republic,10353.0,16924.0,2017,11,15,2017-11-15,1.6346952574133102
2831,Finland,8605.0,10611.0,2017,11,15,2017-11-15,1.2331202789076119
2832,France,31989.0,50137.0,2017,11,15,2017-11-15,1.5673200162555878
2833,Germany,131410.0,166465.0,2017,11,15,2017-11-15,1.2667605205083328
2834,Italy,35635.0,63673.0,2017,11,15,2017-11-15,1.7868107197979515
2835,Netherlands,100036.0,79625.0,2017,11,15,2017-11-15,0.7959634531568636
2836,Poland,319.0,483.0,2017,11,15,2017-11-15,1.5141065830721003
2837,Spain,40231.0,28757.0,2017,11,15,2017-11-15,0.7147970470532674
2838,Sweden,23271.0,39867.0,2017,11,15,2017-11-15,1.7131623050148252
2839,United Kingdom,32027.0,41691.0,2017,11,15,2017-11-15,1.3017454023167951
2840,Other EU,45887.0,49243.0,2017,11,15,2017-11-15,1.0731361823610173
2841,Norway,6.0,280.0,2017,11,15,2017-11-15,46.666666666666664
2842,Russia,95326.0,58973.0,2017,11,15,2017-11-15,0.6186454902125338
2843,Switzerland,1228.0,3433.0,2017,11,15,2017-11-15,2.795602605863192
2844,Turkey,60472.0,46551.0,2017,11,15,2017-11-15,0.7697942849583278
2845,Ukraine,10276.0,11461.0,2017,11,15,2017-11-15,1.1153172440638381
2846,Other Europe,4326.0,4184.0,2017,11,15,2017-11-15,0.967175219602404
2847,Euro Area,433773.0,511190.0,2017,11,15,2017-11-15,1.1784735333918892
2848,Pacific Rim Countries,466089.0,489949.0,2017,11,15,2017-11-15,1.0511919397368314
2849,Australia,19994.0,15304.0,2017,11,15,2017-11-15,0.7654296288886666
2850,China,56527.0,80705.0,2017,11,15,2017-11-15,1.4277248040759283
2851,Hong Kong,685.0,562.0,2017,11,15,2017-11-15,0.8204379562043795
2852,Indonesia,1031.0,2149.0,2017,11,15,2017-11-15,2.0843840931134823
2853,Japan,133790.0,137487.0,2017,11,15,2017-11-15,1.0276328574631886
2854,Korea,193855.0,177894.0,2017,11,15,2017-11-15,0.9176652652755926
2855,Singapore,56.0,223.0,2017,11,15,2017-11-15,3.982142857142857
2856,Taiwan,49900.0,66142.0,2017,11,15,2017-11-15,1.3254909819639278
2857,Other Pacific Rim,10251.0,9481.0,2017,11,15,2017-11-15,0.9248853770363867
2858,South/Central America,475925.0,271004.0,2017,11,15,2017-11-15,0.5694258549141146
2859,Argentina,13425.0,16750.0,2017,11,15,2017-11-15,1.2476722532588453
2860,Brazil,454130.0,245898.0,2017,11,15,2017-11-15,0.5414705040406932
2861,Chile,18.0,17.0,2017,11,15,2017-11-15,0.9444444444444444
2862,Colombia,2121.0,2810.0,2017,11,15,2017-11-15,1.324846770391325
2863,Venezuela,,,2017,11,15,2017-11-15,
2864,Other S/C A,6231.0,5529.0,2017,11,15,2017-11-15,0.8873375060182956
2865,Other Countries,142728.0,143532.0,2017,11,15,2017-11-15,1.005633092315453
2866,India,16029.0,28339.0,2017,11,15,2017-11-15,1.7679830307567534
2867,South Africa,23212.0,21242.0,2017,11,15,2017-11-15,0.9151301051180424
2868,Thailand,26701.0,21676.0,2017,11,15,2017-11-15,0.8118048013183027
2869,Other,76785.0,72275.0,2017,11,15,2017-11-15,0.9412645699029758
2870,Total Census Basis,2222866.0,2153061.0,2017,12,15,2017-12-15,0.9685968474932812
2871,North America,668668.0,587045.0,2017,12,15,2017-12-15,0.8779319482912298
2872,Canada,448072.0,395099.0,2017,12,15,2017-12-15,0.8817756967630203
2873,Mexico,220596.0,191946.0,2017,12,15,2017-12-15,0.8701245716150792
2874,Europe,619077.0,689287.0,2017,12,15,2017-12-15,1.1134107711964747
2875,European Union,386608.0,544544.0,2017,12,15,2017-12-15,1.4085171543268633
2876,Austria,23855.0,41171.0,2017,12,15,2017-12-15,1.7258855585831063
2877,Belgium,9327.0,13896.0,2017,12,15,2017-12-15,1.4898681247989707
2878,Czech Republic,6521.0,11220.0,2017,12,15,2017-12-15,1.7205950007667536
2879,Finland,6869.0,8604.0,2017,12,15,2017-12-15,1.2525840733731257
2880,France,24253.0,39149.0,2017,12,15,2017-12-15,1.6141920587143859
2881,Germany,109042.0,162173.0,2017,12,15,2017-12-15,1.4872526182571852
2882,Italy,37259.0,63586.0,2017,12,15,2017-12-15,1.706594379881371
2883,Netherlands,45256.0,36055.0,2017,12,15,2017-12-15,0.7966899416651936
2884,Poland,181.0,283.0,2017,12,15,2017-12-15,1.5635359116022098
2885,Spain,29495.0,36859.0,2017,12,15,2017-12-15,1.249669435497542
2886,Sweden,29938.0,51365.0,2017,12,15,2017-12-15,1.715712472443049
2887,United Kingdom,23363.0,35266.0,2017,12,15,2017-12-15,1.5094808029790694
2888,Other EU,41250.0,44918.0,2017,12,15,2017-12-15,1.0889212121212122
2889,Norway,534.0,2321.0,2017,12,15,2017-12-15,4.346441947565543
2890,Russia,168301.0,93617.0,2017,12,15,2017-12-15,0.5562474376266332
2891,Switzerland,895.0,2811.0,2017,12,15,2017-12-15,3.140782122905028
2892,Turkey,52616.0,35308.0,2017,12,15,2017-12-15,0.6710506309867721
2893,Ukraine,7167.0,7495.0,2017,12,15,2017-12-15,1.0457653132412446
2894,Other Europe,2956.0,3191.0,2017,12,15,2017-12-15,1.0794993234100134
2895,Euro Area,320009.0,435708.0,2017,12,15,2017-12-15,1.3615492064285692
2896,Pacific Rim Countries,432092.0,491936.0,2017,12,15,2017-12-15,1.1384982827731132
2897,Australia,22561.0,14868.0,2017,12,15,2017-12-15,0.6590133416071983
2898,China,51334.0,77645.0,2017,12,15,2017-12-15,1.5125452916195894
2899,Hong Kong,64.0,207.0,2017,12,15,2017-12-15,3.234375
2900,Indonesia,21904.0,38332.0,2017,12,15,2017-12-15,1.75
2901,Japan,110512.0,126839.0,2017,12,15,2017-12-15,1.1477396119878385
2902,Korea,174060.0,164319.0,2017,12,15,2017-12-15,0.9440365391244399
2903,Singapore,40.0,104.0,2017,12,15,2017-12-15,2.6
2904,Taiwan,36969.0,58004.0,2017,12,15,2017-12-15,1.5689902350618086
2905,Other Pacific Rim,14647.0,11618.0,2017,12,15,2017-12-15,0.7931999726906533
2906,South/Central America,357918.0,236948.0,2017,12,15,2017-12-15,0.662017557094083
